Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Place,,Time Period,Start_Date,Data Value,,,,latitude,longitude,name,desc,color,source,precision,
164936,383,Sulfur Dioxide (SO2),Mean,ppb,CD,212,Williamsbridge and Baychester  ,"Williamsbridge and Baychester  , New York City",Winter 2009-10,40148,3.59,,,,40.87924,-73.84657,Williamsbridge and Baychester,"Chester St, Bronx, Bronx, NY, US",,MapQuest,street,
164937,383,Sulfur Dioxide (SO2),Mean,ppb,CD,301,Greenpoint and Williamsburg  ,"Greenpoint and Williamsburg  , New York City",Winter 2009-10,40148,2.99,,,,40.72064,-73.96301,Greenpoint and Williamsburg,"N 6th Pl, Brooklyn, Kings, NY, US",,MapQuest,address,
164938,383,Sulfur Dioxide (SO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights  ,"Fort Greene and Brooklyn Heights  , New York City",Winter 2009-10,40148,2.86,,,,40.67864,-73.95151,Fort Greene and Brooklyn Heights,"1193 Atlantic Ave, Brooklyn, Kings, NY, US",,MapQuest,address,
164939,383,Sulfur Dioxide (SO2),Mean,ppb,CD,303,Bedford Stuyvesant  ,"Bedford Stuyvesant  , New York City",Winter 2009-10,40148,3.24,,,,40.68339,-73.94247,Bedford Stuyvesant,"Brooklyn, Kings, NY, US",,MapQuest,neighborhood,
164940,383,Sulfur Dioxide (SO2),Mean,ppb,CD,304,Bushwick  ,"Bushwick  , New York City",Winter 2009-10,40148,3.34,,,,40.6936,-73.91922,Bushwick,"Brooklyn, Kings, NY, US",,MapQuest,neighborhood,
164941,383,Sulfur Dioxide (SO2),Mean,ppb,CD,305,East New York and Starrett City  ,"East New York and Starrett City  , New York City",Winter 2009-10,40148,2.79,,,,40.66643,-73.88269,East New York and Starrett City,"New York, Kings, NY, US",,MapQuest,neighborhood,
164942,383,Sulfur Dioxide (SO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens  ,"Park Slope and Carroll Gardens  , New York City",Winter 2009-10,40148,2.47,,,,40.6681038,-73.980581,Park Slope and Carroll Gardens,"Willis, Montgomery, TX, US",,MapQuest,neighborhood,
164943,383,Sulfur Dioxide (SO2),Mean,ppb,CD,307,Sunset Park  ,"Sunset Park  , New York City",Winter 2009-10,40148,2.34,,,,40.80662,-73.85346,Sunset Park,"Sunset Park, Govan Mbeki, ZA",,MapQuest,city/town,
164944,383,Sulfur Dioxide (SO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights  ,"Crown Heights and Prospect Heights  , New York City",Winter 2009-10,40148,3.23,,,,40.67301,-73.9571,Crown Heights and Prospect Heights,"753 Franklin Ave, Brooklyn, Kings, NY, US",,MapQuest,address,
164945,383,Sulfur Dioxide (SO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens  ,"South Crown Heights and Lefferts Gardens  , New York City",Winter 2009-10,40148,3.36,,,,40.66235,-73.95081,South Crown Heights and Lefferts Gardens,US,,MapQuest,country,
164946,383,Sulfur Dioxide (SO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights  ,"Bay Ridge and Dyker Heights  , New York City",Winter 2009-10,40148,2.09,,,,40.6203,-74.00742,Bay Ridge and Dyker Heights,"Brooklyn, Kings, NY, US",,MapQuest,intersection,
164947,383,Sulfur Dioxide (SO2),Mean,ppb,CD,311,Bensonhurst  ,"Bensonhurst  , New York City",Winter 2009-10,40148,2.35,,,,40.60186,-73.9939,Bensonhurst,"Brooklyn, Kings, NY, US",,MapQuest,neighborhood,
164948,383,Sulfur Dioxide (SO2),Mean,ppb,CD,312,Borough Park  ,"Borough Park  , New York City",Winter 2009-10,40148,2.82,,,,40.63382,-73.99693,Borough Park,"Brooklyn, Kings, NY, US",,MapQuest,neighborhood,
164949,383,Sulfur Dioxide (SO2),Mean,ppb,CD,313,Coney Island  ,"Coney Island  , New York City",Winter 2009-10,40148,1.98,,,,40.574879,-73.982872,Coney Island,"Coney Island, Stone, MO, US",,MapQuest,city/town,
164950,383,Sulfur Dioxide (SO2),Mean,ppb,CD,314,Flatbush and Midwood  ,"Flatbush and Midwood  , New York City",Winter 2009-10,40148,3.14,,,,40.61496,-73.95435,Flatbush and Midwood,"1923 Ocean Ave, Brooklyn, Kings, NY, US",,MapQuest,address,
164951,383,Sulfur Dioxide (SO2),Mean,ppb,CD,315,Sheepshead Bay  ,"Sheepshead Bay  , New York City",Winter 2009-10,40148,2.29,,,,40.59094,-73.94493,Sheepshead Bay,"Brooklyn, Kings, NY, US",,MapQuest,neighborhood,
164952,383,Sulfur Dioxide (SO2),Mean,ppb,CD,316,Brownsville  ,"Brownsville  , New York City",Winter 2009-10,40148,3.06,,,,40.66969,-73.91679,Brownsville,"Brownsville, Brooklyn, NY",,MapQuest,city/town,
164953,383,Sulfur Dioxide (SO2),Mean,ppb,CD,317,East Flatbush  ,"East Flatbush  , New York City",Winter 2009-10,40148,3.02,,,,40.65379,-73.93081,East Flatbush,"Brooklyn, Kings, NY, US",,MapQuest,neighborhood,
164954,383,Sulfur Dioxide (SO2),Mean,ppb,CD,318,Flatlands and Canarsie  ,"Flatlands and Canarsie  , New York City",Winter 2009-10,40148,2.33,,,,40.64051,-73.90555,Flatlands and Canarsie,"Flatlands Ave, Brooklyn, Kings, NY, US",,MapQuest,street,
164955,383,Sulfur Dioxide (SO2),Mean,ppb,CD,401,Long Island City and Astoria  ,"Long Island City and Astoria  , New York City",Winter 2009-10,40148,3.58,,,,40.77064,-73.92575,Long Island City and Astoria,"Long Island City, Queens, NY, US",,MapQuest,neighborhood,
164956,383,Sulfur Dioxide (SO2),Mean,ppb,CD,402,Woodside and Sunnyside  ,"Woodside and Sunnyside  , New York City",Winter 2009-10,40148,3.43,,,,40.74155,-73.9323,Woodside and Sunnyside,"Woodside, Queens, NY, US",,MapQuest,neighborhood,
164957,383,Sulfur Dioxide (SO2),Mean,ppb,CD,403,Jackson Heights  ,"Jackson Heights  , New York City",Winter 2009-10,40148,4.32,,,,40.7494,-73.88756,Jackson Heights,"Jackson Heights, Queens, NY, US",,MapQuest,city/town,
164958,383,Sulfur Dioxide (SO2),Mean,ppb,CD,404,Elmhurst and Corona  ,"Elmhurst and Corona  , New York City",Winter 2009-10,40148,4.51,,,,40.7385,-73.87794,Elmhurst and Corona,"Corona, Queens, NY, US",,MapQuest,neighborhood,
164959,383,Sulfur Dioxide (SO2),Mean,ppb,CD,405,Ridgewood and Maspeth  ,"Ridgewood and Maspeth  , New York City",Winter 2009-10,40148,2.94,,,,40.72425,-73.90251,Ridgewood and Maspeth,"Ridgewood, Queens, NY, US",,MapQuest,neighborhood,
164960,383,Sulfur Dioxide (SO2),Mean,ppb,CD,406,Rego Park and Forest Hills  ,"Rego Park and Forest Hills  , New York City",Winter 2009-10,40148,3.83,,,,40.72288,-73.84477,Rego Park and Forest Hills,"Rego Park, Queens, NY, US",,MapQuest,neighborhood,
164961,383,Sulfur Dioxide (SO2),Mean,ppb,CD,407,Flushing and Whitestone  ,"Flushing and Whitestone  , New York City",Winter 2009-10,40148,3.03,,,,40.76297,-73.83563,Flushing and Whitestone,"Whitestone, Queens, NY, US",,MapQuest,neighborhood,
164962,383,Sulfur Dioxide (SO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows  ,"Hillcrest and Fresh Meadows  , New York City",Winter 2009-10,40148,2.77,,,,40.72696,-73.79832,Hillcrest and Fresh Meadows,"Fresh Meadows, Queens, NY, US",,MapQuest,neighborhood,
164963,383,Sulfur Dioxide (SO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven  ,"Kew Gardens and Woodhaven  , New York City",Winter 2009-10,40148,3.1,,,,40.71803,-73.86321,Kew Gardens and Woodhaven,"66-11 Woodhaven Blvd, Rego Park, Queens, NY, US",,MapQuest,address,
164964,383,Sulfur Dioxide (SO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach  ,"South Ozone Park and Howard Beach  , New York City",Winter 2009-10,40148,2.53,,,,40.67533,-73.81735,South Ozone Park and Howard Beach,"Howard Beach, Queens, NY, US",,MapQuest,neighborhood,
164965,383,Sulfur Dioxide (SO2),Mean,ppb,CD,411,Bayside and Little Neck  ,"Bayside and Little Neck  , New York City",Winter 2009-10,40148,2.44,,,,40.77795,-73.76882,Bayside and Little Neck,"Little Neck Blvd, Bayside, Queens, NY, US",,MapQuest,street,
164966,383,Sulfur Dioxide (SO2),Mean,ppb,CD,412,Jamaica and Hollis  ,"Jamaica and Hollis  , New York City",Winter 2009-10,40148,2.47,,,,40.70044,-73.78907,Jamaica and Hollis,"Hollis, Queens, NY, US",,MapQuest,neighborhood,
164967,383,Sulfur Dioxide (SO2),Mean,ppb,CD,413,Queens Village  ,"Queens Village  , New York City",Winter 2009-10,40148,2.19,,,,40.71481,-73.75076,Queens Village,"Queens Village, Queens, NY, US",,MapQuest,city/town,
164968,383,Sulfur Dioxide (SO2),Mean,ppb,CD,414,Rockaway and Broad Channel  ,"Rockaway and Broad Channel  , New York City",Winter 2009-10,40148,1.89,,,,40.60315,-73.8214,Rockaway and Broad Channel,"Far Rockaway, Queens, NY, US",,MapQuest,neighborhood,
164969,383,Sulfur Dioxide (SO2),Mean,ppb,CD,501,St. George and Stapleton  ,"St. George and Stapleton  , New York City",Winter 2009-10,40148,1.42,,,,40.64356,-74.07396,St. George and Stapleton,"Stapleton, Jefferson, GA, US",,MapQuest,city/town,
164970,383,Sulfur Dioxide (SO2),Mean,ppb,CD,502,South Beach and Willowbrook  ,"South Beach and Willowbrook  , New York City",Winter 2009-10,40148,1.21,,,,40.6031598,-74.1384762,South Beach and Willowbrook,"Rye Beach, Rockingham, NH, US",,MapQuest,intersection,
164971,383,Sulfur Dioxide (SO2),Mean,ppb,CD,503,Tottenville and Great Kills  ,"Tottenville and Great Kills  , New York City",Winter 2009-10,40148,0.98,,,,40.55416,-74.1524,Tottenville and Great Kills,"Staten Island, Richmond, NY, US",,MapQuest,neighborhood,
164972,383,Sulfur Dioxide (SO2),Mean,ppb,CD,101,Financial District  ,"Financial District  , New York City",Winter 2010-11,40513,3.96,,,,40.70906,-74.01061,Financial District,"New York, New York, NY, US",,MapQuest,neighborhood,
164973,383,Sulfur Dioxide (SO2),Mean,ppb,CD,102,Greenwich Village and Soho  ,"Greenwich Village and Soho  , New York City",Winter 2010-11,40513,7.27,,,,40.724159,-74.001122,Greenwich Village and Soho,"New Village Rd, Franklin Twp, Warren, NJ, US",,MapQuest,street,
164974,383,Sulfur Dioxide (SO2),Mean,ppb,CD,103,Lower East Side and Chinatown  ,"Lower East Side and Chinatown  , New York City",Winter 2010-11,40513,5.89,,,,40.71752,-73.99176,Lower East Side and Chinatown,"298 Grand St, New York, New York, NY, US",,MapQuest,address,
164975,383,Sulfur Dioxide (SO2),Mean,ppb,CD,104,Clinton and Chelsea  ,"Clinton and Chelsea  , New York City",Winter 2010-11,40513,6.19,,,,40.76281,-73.993149,Clinton and Chelsea,"Clinton St, Chelsea, Suffolk, MA, US",,MapQuest,street,
164976,383,Sulfur Dioxide (SO2),Mean,ppb,CD,105,Midtown  ,"Midtown  , New York City",Winter 2010-11,40513,8.76,,,,40.754932,-73.984016,Midtown,"Atlanta, Fulton, GA, US",,MapQuest,neighborhood,
164977,383,Sulfur Dioxide (SO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay  ,"Stuyvesant Town and Turtle Bay  , New York City",Winter 2010-11,40513,7.87,,,,40.73244,-73.97771,Stuyvesant Town and Turtle Bay,"New York, New York, NY, US",,MapQuest,neighborhood,
164978,383,Sulfur Dioxide (SO2),Mean,ppb,CD,107,Upper West Side  ,"Upper West Side  , New York City",Winter 2010-11,40513,9.42,,,,40.79251,-73.9732,Upper West Side,"New York, New York, NY, US",,MapQuest,neighborhood,
164979,383,Sulfur Dioxide (SO2),Mean,ppb,CD,108,Upper East Side  ,"Upper East Side  , New York City",Winter 2010-11,40513,10.45,,,,40.77062,-73.95703,Upper East Side,"New York, New York, NY, US",,MapQuest,neighborhood,
164980,383,Sulfur Dioxide (SO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights  ,"Morningside Heights and Hamilton Heights  , New York City",Winter 2010-11,40513,7.89,,,,40.80662,-73.96122,Morningside Heights and Hamilton Heights,"1129 Amsterdam Ave, New York, New York, NY, US",,MapQuest,address,
164981,383,Sulfur Dioxide (SO2),Mean,ppb,CD,110,Central Harlem  ,"Central Harlem  , New York City",Winter 2010-11,40513,7.04,,,,40.8115504,-73.9464769,Central Harlem,"Central Ave E, Harlem, Blaine, MT, US",,MapQuest,street,
164982,383,Sulfur Dioxide (SO2),Mean,ppb,CD,111,East Harlem  ,"East Harlem  , New York City",Winter 2010-11,40513,6.04,,,,40.79828,-73.94081,East Harlem,"New York, New York, NY, US",,MapQuest,neighborhood,
164983,383,Sulfur Dioxide (SO2),Mean,ppb,CD,112,Washington Heights and Inwood  ,"Washington Heights and Inwood  , New York City",Winter 2010-11,40513,9.51,,,,40.8402,-73.9402,Washington Heights and Inwood,"Washington Hts, Parkersburg, Wood, WV, US",,MapQuest,street,
164984,383,Sulfur Dioxide (SO2),Mean,ppb,CD,201,Mott Haven and Melrose  ,"Mott Haven and Melrose  , New York City",Winter 2010-11,40513,4.93,,,,40.81847,-73.9167,Mott Haven and Melrose,"Melrose Ave, Bronx, Bronx, NY, US",,MapQuest,street,
164985,383,Sulfur Dioxide (SO2),Mean,ppb,CD,202,Hunts Point and Longwood  ,"Hunts Point and Longwood  , New York City",Winter 2010-11,40513,4.4,,,,40.81621,-73.89606,Hunts Point and Longwood,"Longwood Ave, Bronx, Bronx, NY, US",,MapQuest,street,
164986,383,Sulfur Dioxide (SO2),Mean,ppb,CD,203,Morrisania and Crotona  ,"Morrisania and Crotona  , New York City",Winter 2010-11,40513,5.95,,,,40.8291,-73.90671,Morrisania and Crotona,"Bronx, Bronx, NY, US",,MapQuest,neighborhood,
164988,383,Sulfur Dioxide (SO2),Mean,ppb,CD,205,Fordham and University Heights  ,"Fordham and University Heights  , New York City",Winter 2010-11,40513,10.52,,,,40.85927,-73.89847,Fordham and University Heights,"Fordham Ct, Naperville, DuPage, IL, US",,MapQuest,street,
164989,383,Sulfur Dioxide (SO2),Mean,ppb,CD,206,Belmont and East Tremont  ,"Belmont and East Tremont  , New York City",Winter 2010-11,40513,6.76,,,,40.84736,-73.89079,Belmont and East Tremont,"Belmont Ave, Bronx, Bronx, NY, US",,MapQuest,street,
164990,383,Sulfur Dioxide (SO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford  ,"Kingsbridge Heights and Bedford  , New York City",Winter 2010-11,40513,9.53,,,,40.86833,-73.90124,Kingsbridge Heights and Bedford,"Kings Rdg, Bedford, Carroll, KY, US",,MapQuest,street,
164991,383,Sulfur Dioxide (SO2),Mean,ppb,CD,208,Riverdale and Fieldston  ,"Riverdale and Fieldston  , New York City",Winter 2010-11,40513,5.4,,,,40.88692,-73.90711,Riverdale and Fieldston,"Riverdale Ave, Bronx, Bronx, NY, US",,MapQuest,street,
164992,383,Sulfur Dioxide (SO2),Mean,ppb,CD,209,Parkchester and Soundview  ,"Parkchester and Soundview  , New York City",Winter 2010-11,40513,4.93,,,,41.00197,-73.67149,Parkchester and Soundview,"Soundview St, Port Chester, Westchester, NY, US",,MapQuest,street,
164993,383,Sulfur Dioxide (SO2),Mean,ppb,CD,210,Throgs Neck and Co-op City  ,"Throgs Neck and Co-op City  , New York City",Winter 2010-11,40513,3.62,,,,40.82261,-73.82049,Throgs Neck and Co-op City,"New York, Bronx, NY, US",,MapQuest,neighborhood,
164994,383,Sulfur Dioxide (SO2),Mean,ppb,CD,211,Morris Park and Bronxdale  ,"Morris Park and Bronxdale  , New York City",Winter 2010-11,40513,4.79,,,,40.85284,-73.85452,Morris Park and Bronxdale,"Bronx, Bronx, NY, US",,MapQuest,neighborhood,
164995,383,Sulfur Dioxide (SO2),Mean,ppb,CD,212,Williamsbridge and Baychester  ,"Williamsbridge and Baychester  , New York City",Winter 2010-11,40513,4.53,,,,40.87924,-73.84657,Williamsbridge and Baychester,"Chester St, Bronx, Bronx, NY, US",,MapQuest,street,
164996,383,Sulfur Dioxide (SO2),Mean,ppb,CD,301,Greenpoint and Williamsburg  ,"Greenpoint and Williamsburg  , New York City",Winter 2010-11,40513,3.72,,,,40.72064,-73.96301,Greenpoint and Williamsburg,"N 6th Pl, Brooklyn, Kings, NY, US",,MapQuest,address,
164997,383,Sulfur Dioxide (SO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights  ,"Fort Greene and Brooklyn Heights  , New York City",Winter 2010-11,40513,3.67,,,,40.67864,-73.95151,Fort Greene and Brooklyn Heights,"1193 Atlantic Ave, Brooklyn, Kings, NY, US",,MapQuest,address,
164998,383,Sulfur Dioxide (SO2),Mean,ppb,CD,303,Bedford Stuyvesant  ,"Bedford Stuyvesant  , New York City",Winter 2010-11,40513,4.02,,,,40.68339,-73.94247,Bedford Stuyvesant,"Brooklyn, Kings, NY, US",,MapQuest,neighborhood,
164999,383,Sulfur Dioxide (SO2),Mean,ppb,CD,304,Bushwick  ,"Bushwick  , New York City",Winter 2010-11,40513,4.09,,,,40.6936,-73.91922,Bushwick,"Brooklyn, Kings, NY, US",,MapQuest,neighborhood,
165000,383,Sulfur Dioxide (SO2),Mean,ppb,CD,305,East New York and Starrett City  ,"East New York and Starrett City  , New York City",Winter 2010-11,40513,3.26,,,,40.66643,-73.88269,East New York and Starrett City,"New York, Kings, NY, US",,MapQuest,neighborhood,
165001,383,Sulfur Dioxide (SO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens  ,"Park Slope and Carroll Gardens  , New York City",Winter 2010-11,40513,3.23,,,,40.6681038,-73.980581,Park Slope and Carroll Gardens,"Willis, Montgomery, TX, US",,MapQuest,neighborhood,
165002,383,Sulfur Dioxide (SO2),Mean,ppb,CD,307,Sunset Park  ,"Sunset Park  , New York City",Winter 2010-11,40513,3.07,,,,40.80662,-73.85346,Sunset Park,"Sunset Park, Govan Mbeki, ZA",,MapQuest,city/town,
165003,383,Sulfur Dioxide (SO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights  ,"Crown Heights and Prospect Heights  , New York City",Winter 2010-11,40513,4.02,,,,40.67301,-73.9571,Crown Heights and Prospect Heights,"753 Franklin Ave, Brooklyn, Kings, NY, US",,MapQuest,address,
165004,383,Sulfur Dioxide (SO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens  ,"South Crown Heights and Lefferts Gardens  , New York City",Winter 2010-11,40513,4.15,,,,40.66235,-73.95081,South Crown Heights and Lefferts Gardens,US,,MapQuest,country,
165005,383,Sulfur Dioxide (SO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights  ,"Bay Ridge and Dyker Heights  , New York City",Winter 2010-11,40513,2.78,,,,40.6203,-74.00742,Bay Ridge and Dyker Heights,"Brooklyn, Kings, NY, US",,MapQuest,intersection,
165006,383,Sulfur Dioxide (SO2),Mean,ppb,CD,311,Bensonhurst  ,"Bensonhurst  , New York City",Winter 2010-11,40513,2.94,,,,40.60186,-73.9939,Bensonhurst,"Brooklyn, Kings, NY, US",,MapQuest,neighborhood,
165007,383,Sulfur Dioxide (SO2),Mean,ppb,CD,312,Borough Park  ,"Borough Park  , New York City",Winter 2010-11,40513,3.57,,,,40.63382,-73.99693,Borough Park,"Brooklyn, Kings, NY, US",,MapQuest,neighborhood,
165008,383,Sulfur Dioxide (SO2),Mean,ppb,CD,313,Coney Island  ,"Coney Island  , New York City",Winter 2010-11,40513,2.37,,,,40.574879,-73.982872,Coney Island,"Coney Island, Stone, MO, US",,MapQuest,city/town,
165009,383,Sulfur Dioxide (SO2),Mean,ppb,CD,314,Flatbush and Midwood  ,"Flatbush and Midwood  , New York City",Winter 2010-11,40513,3.84,,,,40.61496,-73.95435,Flatbush and Midwood,"1923 Ocean Ave, Brooklyn, Kings, NY, US",,MapQuest,address,
165010,383,Sulfur Dioxide (SO2),Mean,ppb,CD,315,Sheepshead Bay  ,"Sheepshead Bay  , New York City",Winter 2010-11,40513,2.66,,,,40.59094,-73.94493,Sheepshead Bay,"Brooklyn, Kings, NY, US",,MapQuest,neighborhood,
165011,383,Sulfur Dioxide (SO2),Mean,ppb,CD,316,Brownsville  ,"Brownsville  , New York City",Winter 2010-11,40513,3.67,,,,40.66969,-73.91679,Brownsville,"Brownsville, Brooklyn, NY",,MapQuest,city/town,
165012,383,Sulfur Dioxide (SO2),Mean,ppb,CD,317,East Flatbush  ,"East Flatbush  , New York City",Winter 2010-11,40513,3.64,,,,40.65379,-73.93081,East Flatbush,"Brooklyn, Kings, NY, US",,MapQuest,neighborhood,
165013,383,Sulfur Dioxide (SO2),Mean,ppb,CD,318,Flatlands and Canarsie  ,"Flatlands and Canarsie  , New York City",Winter 2010-11,40513,2.67,,,,40.64051,-73.90555,Flatlands and Canarsie,"Flatlands Ave, Brooklyn, Kings, NY, US",,MapQuest,street,
165014,383,Sulfur Dioxide (SO2),Mean,ppb,CD,401,Long Island City and Astoria  ,"Long Island City and Astoria  , New York City",Winter 2010-11,40513,4.46,,,,40.77064,-73.92575,Long Island City and Astoria,"Long Island City, Queens, NY, US",,MapQuest,neighborhood,
165015,383,Sulfur Dioxide (SO2),Mean,ppb,CD,402,Woodside and Sunnyside  ,"Woodside and Sunnyside  , New York City",Winter 2010-11,40513,4.25,,,,40.74155,-73.9323,Woodside and Sunnyside,"Woodside, Queens, NY, US",,MapQuest,neighborhood,
165016,383,Sulfur Dioxide (SO2),Mean,ppb,CD,403,Jackson Heights  ,"Jackson Heights  , New York City",Winter 2010-11,40513,5.43,,,,40.7494,-73.88756,Jackson Heights,"Jackson Heights, Queens, NY, US",,MapQuest,city/town,
165017,383,Sulfur Dioxide (SO2),Mean,ppb,CD,404,Elmhurst and Corona  ,"Elmhurst and Corona  , New York City",Winter 2010-11,40513,5.64,,,,40.7385,-73.87794,Elmhurst and Corona,"Corona, Queens, NY, US",,MapQuest,neighborhood,
165018,383,Sulfur Dioxide (SO2),Mean,ppb,CD,405,Ridgewood and Maspeth  ,"Ridgewood and Maspeth  , New York City",Winter 2010-11,40513,3.6,,,,40.72425,-73.90251,Ridgewood and Maspeth,"Ridgewood, Queens, NY, US",,MapQuest,neighborhood,
165019,383,Sulfur Dioxide (SO2),Mean,ppb,CD,406,Rego Park and Forest Hills  ,"Rego Park and Forest Hills  , New York City",Winter 2010-11,40513,4.73,,,,40.72288,-73.84477,Rego Park and Forest Hills,"Rego Park, Queens, NY, US",,MapQuest,neighborhood,
165020,383,Sulfur Dioxide (SO2),Mean,ppb,CD,407,Flushing and Whitestone  ,"Flushing and Whitestone  , New York City",Winter 2010-11,40513,3.87,,,,40.76297,-73.83563,Flushing and Whitestone,"Whitestone, Queens, NY, US",,MapQuest,neighborhood,
165021,383,Sulfur Dioxide (SO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows  ,"Hillcrest and Fresh Meadows  , New York City",Winter 2010-11,40513,3.42,,,,40.72696,-73.79832,Hillcrest and Fresh Meadows,"Fresh Meadows, Queens, NY, US",,MapQuest,neighborhood,
165022,383,Sulfur Dioxide (SO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven  ,"Kew Gardens and Woodhaven  , New York City",Winter 2010-11,40513,3.69,,,,40.71803,-73.86321,Kew Gardens and Woodhaven,"66-11 Woodhaven Blvd, Rego Park, Queens, NY, US",,MapQuest,address,
165023,383,Sulfur Dioxide (SO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach  ,"South Ozone Park and Howard Beach  , New York City",Winter 2010-11,40513,2.89,,,,40.67533,-73.81735,South Ozone Park and Howard Beach,"Howard Beach, Queens, NY, US",,MapQuest,neighborhood,
165024,383,Sulfur Dioxide (SO2),Mean,ppb,CD,411,Bayside and Little Neck  ,"Bayside and Little Neck  , New York City",Winter 2010-11,40513,3.07,,,,40.77795,-73.76882,Bayside and Little Neck,"Little Neck Blvd, Bayside, Queens, NY, US",,MapQuest,street,
165025,383,Sulfur Dioxide (SO2),Mean,ppb,CD,412,Jamaica and Hollis  ,"Jamaica and Hollis  , New York City",Winter 2010-11,40513,2.87,,,,40.70044,-73.78907,Jamaica and Hollis,"Hollis, Queens, NY, US",,MapQuest,neighborhood,
165026,383,Sulfur Dioxide (SO2),Mean,ppb,CD,413,Queens Village  ,"Queens Village  , New York City",Winter 2010-11,40513,2.52,,,,40.71481,-73.75076,Queens Village,"Queens Village, Queens, NY, US",,MapQuest,city/town,
165027,383,Sulfur Dioxide (SO2),Mean,ppb,CD,414,Rockaway and Broad Channel  ,"Rockaway and Broad Channel  , New York City",Winter 2010-11,40513,1.9,,,,40.60315,-73.8214,Rockaway and Broad Channel,"Far Rockaway, Queens, NY, US",,MapQuest,neighborhood,
165028,383,Sulfur Dioxide (SO2),Mean,ppb,CD,501,St. George and Stapleton  ,"St. George and Stapleton  , New York City",Winter 2010-11,40513,2.13,,,,40.64356,-74.07396,St. George and Stapleton,"Stapleton, Jefferson, GA, US",,MapQuest,city/town,
165029,383,Sulfur Dioxide (SO2),Mean,ppb,CD,502,South Beach and Willowbrook  ,"South Beach and Willowbrook  , New York City",Winter 2010-11,40513,1.82,,,,40.6031598,-74.1384762,South Beach and Willowbrook,"Rye Beach, Rockingham, NH, US",,MapQuest,intersection,
